,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,free_SO2_ratio,alcohol_surgar_ratio,sugar_acidity_ratio,fixed_acidity_ratio,wine_type_white
169,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,0,42.85714285714285,515.7894736842106,28.064992614475624,94.53471196454947,0
170,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,0,12.698412698412698,250.0,51.14401076716016,91.52086137281292,0
171,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,0,25.0,440.9090909090908,26.99386503067485,93.25153374233128,0
172,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,0,20.0,470.0,23.837902264600714,92.96781883194278,0
173,7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,0,27.27272727272728,425.0,30.456852791878173,92.63959390862944,0
174,11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,0,44.44444444444444,505.0,16.94915254237288,97.45762711864406,0
175,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,1,13.978494623655914,1083.3333333333337,19.246190858059343,86.60785886126703,0
176,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,0,38.70967741935484,542.8571428571429,26.282853566958696,86.35794743429287,0
177,9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,1,37.5,735.7142857142858,14.112903225806452,96.7741935483871,0
178,8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,0,26.89655172413793,442.8571428571429,22.900763358778622,95.9651035986914,0
179,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,0,32.6530612244898,633.3333333333334,20.54794520547945,93.15068493150685,0
180,7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,0,41.02564102564103,574.9999999999999,21.5633423180593,94.33962264150944,0
181,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,0,37.83783783783784,574.9999999999999,21.534320323014807,94.21265141318976,0
182,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,1,32.142857142857146,415.38461538461536,19.84732824427481,97.70992366412212,0
183,7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,0,21.666666666666668,516.6666666666667,21.505376344086024,93.1899641577061,0
184,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,0,18.94736842105263,348.1481481481481,32.76699029126213,94.66019417475728,0
185,11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,1,36.8421052631579,500.0,18.58407079646017,97.34513274336284,0
186,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,0,26.31578947368421,620.0,19.550342130987296,94.81915933528838,0
187,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,0,16.129032258064516,357.1428571428572,32.09169054441261,91.69054441260744,0
188,11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,0,33.333333333333336,485.71428571428567,17.44186046511628,96.34551495016612,0
189,8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,0,43.07692307692308,459.09090909090907,25.085518814139117,93.5005701254276,0
190,7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,0,24.390243902439025,408.33333333333337,28.1195079086116,91.3884007029877,0
191,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,0,21.487603305785125,187.5,74.76635514018692,93.45794392523364,0
192,8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,0,26.53061224489796,550.0,21.447721179624665,93.2975871313673,0
193,8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,0,26.82926829268293,413.6363636363636,24.929178470254964,91.78470254957509,0
194,7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,0,22.727272727272727,510.5263157894736,23.779724655819773,93.86733416770964,0
195,7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,0,16.666666666666668,395.83333333333337,28.811524609843936,93.6374549819928,0
196,7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,0,41.37931034482759,470.0,24.570024570024568,95.8230958230958,0
197,7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,0,22.22222222222222,470.0,25.220680958385877,93.31651954602772,0
198,6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,0,50.0,633.3333333333334,20.242914979757085,91.76788124156543,0
199,8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,0,28.571428571428573,500.0,21.63331530557058,93.0232558139535,0
200,8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,0,27.27272727272728,520.0,22.136137244050914,92.97177642501384,0
201,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,0,46.03174603174603,403.8461538461538,31.98031980319803,94.71094710947108,0
202,8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,0,33.333333333333336,475.0,21.07481559536354,93.78292939936776,0
203,9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,0,39.130434782608695,376.92307692307696,26.476578411405296,91.64969450101832,0
204,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,0,27.027027027027028,423.07692307692304,35.04043126684636,92.99191374663071,0
205,5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,1,17.92452830188679,762.5,28.169014084507044,91.54929577464787,0
206,8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,0,24.489795918367346,550.0,21.479713603818613,95.4653937947494,0
207,8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,0,31.03448275862069,342.8571428571429,31.56708004509583,95.82863585118378,0
208,8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,0,18.91891891891892,391.304347826087,25.0,89.13043478260869,0
209,7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,0,36.8421052631579,473.68421052631584,24.26564495530013,91.95402298850574,0
210,7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,0,38.46153846153846,484.2105263157894,24.21924792861695,91.77820267686424,0
211,8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,0,8.064516129032258,547.0588235294118,17.829050865233352,93.34032511798635,0
212,12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,0,25.0,519.047619047619,16.962843295638123,96.93053311793214,0
213,7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,0,25.68807339449541,544.4444444444445,21.73913043478261,92.9951690821256,0
214,15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,1,41.66666666666666,418.1818181818181,14.464168310322158,98.61932938856016,0
215,7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,0,26.08695652173913,495.0,25.12562814070352,91.70854271356784,0
216,7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,0,31.37254901960784,500.0,24.421593830334192,91.25964010282776,0
217,8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,0,15.068493150684931,404.3478260869566,26.13636363636364,93.1818181818182,0
218,7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,0,23.07692307692308,576.4705882352941,20.65613608748481,93.56014580801944,0
219,10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,0,43.24324324324324,625.0,14.388489208633093,97.12230215827336,0
220,7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,0,47.05882352941177,550.0,23.376623376623375,92.2077922077922,0
221,11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,0,23.80952380952381,338.7096774193548,27.074235807860266,96.94323144104804,0
222,7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,0,9.30232558139535,500.0,22.4188790560472,90.85545722713864,0
223,8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,0,14.285714285714286,290.625,37.33955659276546,93.34889148191364,0
224,9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,0,38.46153846153846,418.1818181818181,22.58726899383984,96.50924024640656,0
225,6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,0,21.428571428571427,438.095238095238,28.786840301576422,90.47292666209732,0
226,7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,0,17.77777777777778,522.2222222222222,22.194821208384717,94.94451294697905,0
227,10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,1,42.42424242424242,403.8461538461538,25.21823472356935,96.99321047526672,0
228,7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,0,40.0,547.0588235294118,20.65613608748481,95.9902794653706,0
229,7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,0,17.91044776119403,470.0,25.078369905956112,87.7742946708464,0
230,8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,0,28.571428571428573,588.2352941176471,19.953051643192488,93.89671361502349,0
231,7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,0,46.93877551020408,516.6666666666667,21.76541717049577,95.52599758162032,0
232,12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,0,18.51851851851852,454.1666666666667,18.376722817764165,95.71209800918837,0
233,11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,1,60.0,566.6666666666666,14.925373134328357,97.8441127694859,0
234,8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,0,42.62295081967213,296.969696969697,36.78929765886288,90.3010033444816,0
235,7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,1,40.54054054054054,355.55555555555554,43.63636363636363,95.75757575757576,0
236,6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,0,25.925925925925927,313.3333333333333,40.32258064516129,92.74193548387096,0
237,11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,0,17.391304347826086,252.5,34.24657534246575,98.45890410958904,0
238,7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,0,44.26229508196721,267.5,47.36530491415039,93.546477205447,0
239,10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,0,26.15384615384616,252.5,35.4924578527063,96.71694764862468,0
240,8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,0,26.31578947368421,391.6666666666667,26.33022490400439,92.15578716401536,0
241,7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,0,28.72340425531915,134.28571428571428,85.88957055214723,92.0245398773006,0
242,10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,1,38.46153846153846,196.875,60.263653483992464,96.98681732580036,0
243,8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,1,21.27659574468085,187.5,60.21505376344086,95.6989247311828,0
244,11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,0,31.57894736842105,258.33333333333337,30.874785591766724,97.77015437392797,0
245,7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,1,50.0,282.85714285714283,43.9146800501882,96.61229611041404,0
246,7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,0,22.641509433962263,303.3333333333333,36.94581280788178,93.5960591133005,0
247,9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,0,45.070422535211264,288.2352941176471,32.41182078169685,94.37559580552907,0
248,12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,0,51.02040816326531,515.0,16.06425702811245,96.3855421686747,0
249,7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,0,54.71698113207548,343.3333333333333,37.974683544303794,94.9367088607595,0
250,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,1,40.81632653061224,424.0,27.11496746203905,94.36008676789588,0
251,11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,0,33.673469387755105,278.78787878787875,27.45424292845258,96.50582362728784,0
252,11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,10.5,0,33.333333333333336,525.0,17.857142857142858,98.21428571428572,0
253,10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,0,37.5,381.4814814814815,24.65753424657534,94.97716894977168,0
254,6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,0,31.25,420.83333333333337,33.05785123966942,95.04132231404958,0
255,13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,0,32.075471698113205,296.875,23.46041055718475,97.50733137829911,0
256,10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,0,18.51851851851852,380.0,22.12389380530973,95.57522123893804,0
257,10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,0,37.142857142857146,380.7692307692308,22.747156605424323,92.73840769903762,0
258,7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,0,27.58620689655172,480.0,25.8732212160414,91.84993531694695,0
259,7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,0,16.129032258064516,421.73913043478257,29.29936305732484,91.71974522292992,0
260,6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,0,24.24242424242424,457.1428571428571,27.741083223249667,91.14927344782032,0
261,7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,0,45.45454545454545,411.5384615384616,32.378580323785805,93.39975093399752,0
262,11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,0,46.66666666666666,673.3333333333334,13.297872340425531,98.40425531914894,0
263,8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,0,42.85714285714285,384.6153846153846,28.872848417545807,92.17101610216548,0
264,7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,0,23.80952380952381,593.75,19.826517967781907,91.69764560099132,0
265,8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,0,13.333333333333334,438.095238095238,23.20441988950276,92.81767955801104,0
266,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,0,24.0,372.00000000000006,23.084025854108955,95.1061865189289,0
267,7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,0,12.962962962962964,427.27272727272725,26.763990267639908,92.45742092457422,0
268,10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,0,42.85714285714285,395.83333333333337,22.40896358543417,96.171802054155,0
269,10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,0,41.66666666666666,395.83333333333337,22.367194780987884,95.99254426840632,0
270,7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,0,30.0,558.8235294117648,22.10663198959688,96.22886866059818,0
271,7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,0,14.285714285714286,470.0,23.72479240806643,93.7129300118624,0
272,9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,0,19.387755102040817,339.28571428571433,29.598308668076108,95.13742071881606,0
273,8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,0,22.22222222222222,313.3333333333333,33.0760749724366,94.8180815876516,0
274,7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,0,36.11111111111112,423.07692307692304,33.50515463917525,95.36082474226804,0
275,7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,0,37.735849056603776,440.0,33.557046979865774,95.3020134228188,0
276,9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,0,40.21739130434783,297.05882352941177,33.46456692913386,94.48818897637796,0
277,9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,0,40.54054054054054,358.62068965517244,27.96528447444552,92.57473481195758,0
278,9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,1,35.59322033898305,359.375,30.592734225621413,93.6902485659656,0
279,9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,0,28.735632183908045,285.2941176470588,34.3087790110999,93.84460141271444,0
280,7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,0,33.333333333333336,404.3478260869566,27.31591448931116,92.63657957244656,0
281,10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,0,47.945205479452056,339.28571428571433,25.71166207529844,94.5821854912764,0
282,10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,0,26.0,83.63636363636363,104.86177311725451,95.32888465204957,0
283,11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,1,42.85714285714285,315.06849315068496,30.090684253915917,95.63066776586976,0
284,10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,0,38.46153846153846,255.55555555555557,41.899441340782126,95.90316573556797,0
285,13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,0,28.571428571428573,373.07692307692304,19.01975128017557,98.0248719824433,0
286,10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,0,46.66666666666666,475.0,17.921146953405017,95.87813620071684,0
287,10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,0,24.390243902439025,431.0344827586207,27.46212121212121,96.5909090909091,0
288,8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,0,18.42105263157895,293.75,37.2960372960373,93.24009324009324,0
289,8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,0,36.36363636363637,523.8095238095237,23.4375,93.75,0
290,7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,1,44.73684210526316,468.0,29.23976608187134,92.39766081871343,0
291,11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,1,33.333333333333336,358.8235294117647,26.994839221913452,94.4819372766971,0
292,8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,0,37.5,657.8947368421053,20.364415862808144,95.39121114683816,0
293,7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,0,50.0,367.8571428571429,34.02187120291616,94.77521263669502,0
294,12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,3.16,1.0,11.5,0,28.282828282828284,383.3333333333333,23.273855702094647,96.19860356865787,0
295,12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,1,41.37931034482759,426.0869565217392,17.996870109546165,97.80907668231612,0
296,12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,0,47.61904761904762,383.3333333333333,19.138755980861244,97.28867623604468,0
297,10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,0,27.77777777777778,418.5185185185185,24.50090744101633,96.18874773139748,0
298,10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,0,42.85714285714285,544.4444444444445,15.943312666076173,96.54561558901682,0
299,11.9,0.57,0.5,2.6,0.082,6.0,32.0,1.0006,3.12,0.78,10.7,0,18.75,411.5384615384616,20.850040096230952,95.4290296712109,0
300,7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,0,63.49206349206349,521.0526315789474,24.7234873129473,91.0865322055953,0
301,6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.89,12.3,1,50.0,455.55555555555554,36.41267700606878,89.0087660148348,0
302,13.8,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,0,40.0,400.0,20.99370188943317,96.57102869139256,0
303,9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,0,32.608695652173914,357.1428571428572,27.55905511811024,94.48818897637796,0
304,9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,0,39.285714285714285,361.5384615384616,26.302478502781995,92.05867475973696,0
305,10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,0,50.0,366.6666666666666,23.7467018469657,94.10729991204926,0
306,9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,0,42.30769230769231,361.5384615384616,26.27589691763517,91.9656392117231,0
307,7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,0,42.10526315789474,387.50000000000006,28.69097429766886,92.05020920502092,0
308,13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,0,29.87012987012987,270.83333333333337,34.212401995723454,96.2223806129722,0
309,6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,0,24.545454545454547,850.0,22.187004754358163,96.67194928684629,0
310,6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,0,53.125,533.3333333333334,32.21476510067114,89.93288590604027,0
311,11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,0,52.72727272727273,366.6666666666667,25.188916876574307,96.55751469353484,0
312,10.5,0.42,0.66,2.95,0.116,12.0,29.0,0.997,3.24,0.75,11.7,1,41.37931034482759,396.6101694915254,27.01465201465201,96.15384615384616,0
313,11.9,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,1,43.47826086956522,335.48387096774195,25.141930251419303,96.5125709651257,0
314,12.6,0.38,0.66,2.6,0.088,10.0,41.0,1.001,3.17,0.68,9.8,0,24.390243902439025,376.92307692307696,20.03081664098613,97.0724191063174,0
315,8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,0,17.28395061728395,470.0,22.47191011235956,92.13483146067416,0
316,8.6,0.45,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,0,42.0,380.7692307692308,28.729281767955804,95.02762430939228,0
317,11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,0,16.216216216216218,400.0,20.03205128205128,95.3525641025641,0
318,12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,0,40.0,510.0,15.432098765432098,96.4506172839506,0
319,12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,1,16.666666666666668,172.41379310344828,43.23518449496832,95.41557957510248,0
320,10.0,0.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.26,0.93,11.8,0,33.333333333333336,347.05882352941177,32.6295585412668,95.96928982725528,0
321,10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,0,45.833333333333336,346.15384615384613,23.690205011389523,94.76082004555808,0
322,10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,0,20.0,335.7142857142857,26.31578947368421,96.80451127819548,0
323,9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,1,33.333333333333336,500.0,24.819027921406413,97.20785935884176,0
324,6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,0,55.55555555555556,430.4347826086957,30.00652315720809,90.01956947162427,0
325,7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,0,44.0,543.7499999999999,19.65601965601965,97.05159705159704,0
326,9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,0,56.52173913043478,588.8888888888889,19.189765458422176,97.01492537313432,0
327,7.4,0.55,0.22,2.2,0.106,12.0,72.0,0.9959,3.05,0.63,9.2,0,16.666666666666668,418.1818181818181,27.67295597484277,93.08176100628933,0
328,14.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0014,3.01,0.81,10.8,0,12.76595744680851,284.2105263157895,26.3705759888966,97.15475364330328,0
329,11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,11.8,1,40.0,268.1818181818182,36.54485049833888,95.51495016611295,0
330,11.5,0.45,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.11,11.0,0,40.42553191489362,366.6666666666667,25.104602510460253,96.23430962343096,0
331,11.4,0.625,0.66,6.2,0.088,6.0,24.0,0.9988,3.11,0.99,13.3,0,25.0,214.51612903225805,51.55925155925156,94.8024948024948,0
332,8.3,0.42,0.38,2.5,0.094,24.0,60.0,0.9979,3.31,0.7,10.8,0,40.0,432.0,28.6697247706422,95.18348623853213,0
333,8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,0,40.74074074074074,470.0,23.36448598130841,96.96261682242992,0
334,13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,0,39.53488372093023,344.82758620689657,20.54551895147007,97.05986539142756,0
335,7.7,0.51,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,0,42.5925925925926,438.095238095238,25.57856272838002,93.7880633373934,0
336,7.4,0.63,0.07,2.4,0.09,11.0,37.0,0.9979,3.43,0.76,9.7,0,29.72972972972973,404.1666666666666,29.8879202988792,92.1544209215442,0
337,7.8,0.54,0.26,2.0,0.088,23.0,48.0,0.9981,3.41,0.74,9.2,0,47.91666666666666,460.0,23.980815347721823,93.52517985611512,0
338,8.3,0.66,0.15,1.9,0.079,17.0,42.0,0.9972,3.31,0.54,9.6,0,40.47619047619048,505.2631578947369,21.205357142857142,92.63392857142856,0
339,7.8,0.46,0.26,1.9,0.088,23.0,53.0,0.9981,3.43,0.74,9.2,0,43.39622641509434,484.2105263157894,23.00242130750605,94.43099273607749,0
